log_id,user_id,username,email,roles,action,timestamp,ip_address,user_agent,success,session_id,page,metadata,is_anomaly,risk_score
608,43,user43,user43@example.com,admin,view_page,2025-06-15 07:39:00,192.168.137.92,Mozilla/5.0,True,session_43_9,settings,{},0,0
609,32,user32,user32@example.com,user,login,2025-06-23 12:30:00,192.168.210.112,Chrome/91.0,False,session_32_5,settings,{},0,25
610,48,user48,user48@example.com,guest,view_page,2025-06-08 01:41:00,192.168.104.120,Safari/14.0,True,session_48_5,profile,{},0,0
611,15,user15,user15@example.com,admin,delete_user,2025-06-11 05:42:00,192.168.183.196,Mozilla/5.0,True,session_15_9,admin_panel,{},0,0
612,6,user6,user6@example.com,guest,view_page,2025-06-21 09:00:00,192.168.163.17,Chrome/91.0,True,session_6_10,admin_panel,{},1,25
613,41,user41,user41@example.com,admin,view_page,2025-06-16 02:43:00,192.168.165.43,Edge/18.0,True,session_41_7,settings,{},0,0
614,15,user15,user15@example.com,guest,download_file,2025-06-28 00:42:00,192.168.200.114,Chrome/91.0,True,session_15_4,profile,{},1,25
615,24,user24,user24@example.com,admin,change_password,2025-06-23 04:25:00,192.168.10.27,Chrome/91.0,True,session_24_8,reports,{},0,25
616,36,user36,user36@example.com,admin,delete_user,2025-06-22 13:35:00,192.168.167.149,Mozilla/5.0,False,session_36_4,profile,{},0,0
617,5,user5,user5@example.com,admin,delete_user,2025-06-18 01:57:00,192.168.248.188,Mozilla/5.0,False,session_5_7,profile,{},1,50
618,50,user50,user50@example.com,guest,download_file,2025-06-02 01:44:00,192.168.99.180,Chrome/91.0,False,session_50_8,admin_panel,{},0,0
619,35,user35,user35@example.com,guest,login,2025-06-16 16:07:00,192.168.97.57,Mozilla/5.0,True,session_35_7,dashboard,{},0,0
620,32,user32,user32@example.com,guest,view_page,2025-06-19 08:11:00,192.168.94.29,Mozilla/5.0,False,session_32_4,settings,{},0,0
621,7,user7,user7@example.com,admin,edit_profile,2025-06-28 11:23:00,192.168.184.177,Safari/14.0,False,session_7_6,dashboard,{},0,0
622,49,user49,user49@example.com,user,login,2025-06-25 04:38:00,192.168.171.5,Safari/14.0,True,session_49_6,reports,{},0,25
623,37,user37,user37@example.com,admin,delete_user,2025-06-03 22:53:00,192.168.69.73,Mozilla/5.0,False,session_37_5,profile,{},0,0
624,32,user32,user32@example.com,admin,delete_user,2025-06-02 13:33:00,192.168.242.144,Mozilla/5.0,False,session_32_3,settings,{},1,50
625,22,user22,user22@example.com,user,view_page,2025-06-03 07:37:00,192.168.236.211,Chrome/91.0,False,session_22_10,reports,{},0,25
626,2,user2,user2@example.com,admin,edit_profile,2025-06-17 03:01:00,192.168.98.102,Chrome/91.0,False,session_2_9,admin_panel,{},0,0
627,40,user40,user40@example.com,guest,edit_profile,2025-06-20 15:06:00,192.168.190.86,Safari/14.0,True,session_40_9,dashboard,{},0,0
628,41,user41,user41@example.com,guest,upload_file,2025-06-03 20:07:00,192.168.203.216,Mozilla/5.0,False,session_41_1,profile,{},0,0
629,41,user41,user41@example.com,guest,download_file,2025-06-03 20:37:00,192.168.217.132,Mozilla/5.0,True,session_41_5,reports,{},0,0
630,13,user13,user13@example.com,guest,login,2025-06-02 21:32:00,192.168.38.141,Safari/14.0,True,session_13_4,reports,{},0,0
631,32,user32,user32@example.com,user,delete_user,2025-06-29 20:59:00,192.168.66.58,Edge/18.0,False,session_32_6,profile,{},0,0
632,33,user33,user33@example.com,guest,login,2025-06-23 13:46:00,192.168.161.132,Chrome/91.0,True,session_33_9,reports,{},0,0
633,39,user39,user39@example.com,guest,change_password,2025-06-27 03:54:00,192.168.12.129,Mozilla/5.0,False,session_39_6,profile,{},0,0
634,37,user37,user37@example.com,guest,edit_profile,2025-06-01 03:35:00,192.168.115.48,Edge/18.0,True,session_37_4,admin_panel,{},0,0
635,2,user2,user2@example.com,user,download_file,2025-06-15 23:36:00,192.168.128.116,Chrome/91.0,True,session_2_3,settings,{},0,0
636,39,user39,user39@example.com,guest,delete_user,2025-06-28 20:51:00,192.168.76.5,Mozilla/5.0,False,session_39_5,dashboard,{},0,25
637,30,user30,user30@example.com,guest,upload_file,2025-06-16 10:12:00,192.168.68.96,Edge/18.0,False,session_30_5,settings,{},0,0
638,30,user30,user30@example.com,user,change_password,2025-06-25 23:15:00,192.168.210.127,Safari/14.0,False,session_30_10,admin_panel,{},0,0
639,25,user25,user25@example.com,guest,edit_profile,2025-06-01 07:28:00,192.168.213.76,Chrome/91.0,False,session_25_3,profile,{},0,0
640,22,user22,user22@example.com,admin,upload_file,2025-06-18 00:07:00,192.168.46.130,Mozilla/5.0,True,session_22_10,admin_panel,{},0,25
641,4,user4,user4@example.com,admin,view_page,2025-06-07 04:35:00,192.168.212.117,Safari/14.0,True,session_4_6,profile,{},0,0
642,18,user18,user18@example.com,admin,edit_profile,2025-06-16 02:09:00,192.168.146.117,Mozilla/5.0,True,session_18_2,dashboard,{},0,0
643,7,user7,user7@example.com,admin,login,2025-06-17 19:27:00,192.168.132.189,Safari/14.0,True,session_7_5,admin_panel,{},0,25
644,19,user19,user19@example.com,guest,change_password,2025-06-22 03:30:00,192.168.179.216,Safari/14.0,False,session_19_7,admin_panel,{},0,0
645,20,user20,user20@example.com,guest,download_file,2025-06-09 11:03:00,192.168.163.238,Chrome/91.0,True,session_20_9,settings,{},0,0
646,47,user47,user47@example.com,guest,download_file,2025-06-19 04:12:00,192.168.80.110,Mozilla/5.0,True,session_47_5,reports,{},0,0
647,4,user4,user4@example.com,admin,upload_file,2025-06-16 00:51:00,192.168.51.16,Edge/18.0,True,session_4_5,reports,{},0,0
648,23,user23,user23@example.com,user,edit_profile,2025-06-16 14:20:00,192.168.125.193,Edge/18.0,True,session_23_6,dashboard,{},0,0
649,43,user43,user43@example.com,user,edit_profile,2025-06-28 16:40:00,192.168.206.186,Mozilla/5.0,False,session_43_4,admin_panel,{},0,25
650,25,user25,user25@example.com,admin,upload_file,2025-06-19 22:46:00,192.168.188.133,Safari/14.0,False,session_25_8,reports,{},0,25
651,47,user47,user47@example.com,admin,login,2025-06-17 21:43:00,192.168.89.119,Mozilla/5.0,False,session_47_7,reports,{},0,0
652,11,user11,user11@example.com,admin,download_file,2025-06-21 12:30:00,192.168.147.36,Edge/18.0,True,session_11_8,dashboard,{},0,0
653,4,user4,user4@example.com,user,edit_profile,2025-06-07 23:54:00,192.168.38.33,Chrome/91.0,False,session_4_2,profile,{},0,0
654,18,user18,user18@example.com,admin,delete_user,2025-06-15 07:40:00,192.168.226.227,Safari/14.0,True,session_18_3,profile,{},0,0
655,15,user15,user15@example.com,admin,delete_user,2025-06-04 10:28:00,192.168.141.80,Edge/18.0,False,session_15_7,profile,{},0,0
656,24,user24,user24@example.com,user,view_page,2025-06-12 16:37:00,192.168.226.222,Chrome/91.0,False,session_24_9,settings,{},0,0
657,20,user20,user20@example.com,admin,upload_file,2025-06-10 07:10:00,192.168.118.194,Mozilla/5.0,False,session_20_8,settings,{},0,0
658,9,user9,user9@example.com,admin,login,2025-06-23 14:01:00,192.168.5.90,Chrome/91.0,False,session_9_4,settings,{},0,0
659,45,user45,user45@example.com,guest,download_file,2025-06-06 20:31:00,192.168.130.252,Edge/18.0,True,session_45_7,settings,{},0,0
660,49,user49,user49@example.com,guest,login,2025-06-21 04:13:00,192.168.176.218,Safari/14.0,True,session_49_4,settings,{},0,0
661,8,user8,user8@example.com,admin,delete_user,2025-06-28 18:25:00,192.168.32.154,Edge/18.0,False,session_8_2,profile,{},0,0
662,21,user21,user21@example.com,user,change_password,2025-06-28 22:23:00,192.168.85.115,Edge/18.0,False,session_21_10,dashboard,{},0,0
663,14,user14,user14@example.com,admin,edit_profile,2025-06-28 21:21:00,192.168.55.65,Edge/18.0,True,session_14_6,admin_panel,{},0,50
664,32,user32,user32@example.com,admin,change_password,2025-06-26 08:24:00,192.168.194.39,Safari/14.0,False,session_32_7,dashboard,{},0,0
665,10,user10,user10@example.com,guest,login,2025-06-30 02:58:00,192.168.168.146,Chrome/91.0,True,session_10_10,reports,{},0,0
666,47,user47,user47@example.com,admin,change_password,2025-06-09 17:29:00,192.168.173.118,Edge/18.0,False,session_47_2,reports,{},0,25
667,7,user7,user7@example.com,guest,login,2025-06-14 15:28:00,192.168.215.199,Chrome/91.0,True,session_7_5,reports,{},1,25
668,29,user29,user29@example.com,admin,login,2025-06-06 17:18:00,192.168.25.167,Edge/18.0,True,session_29_6,dashboard,{},0,0
669,23,user23,user23@example.com,user,edit_profile,2025-06-15 20:57:00,192.168.25.37,Mozilla/5.0,True,session_23_6,admin_panel,{},0,0
670,19,user19,user19@example.com,guest,download_file,2025-06-22 13:54:00,192.168.210.197,Mozilla/5.0,True,session_19_9,settings,{},1,50
671,35,user35,user35@example.com,guest,login,2025-06-27 00:05:00,192.168.49.219,Edge/18.0,True,session_35_2,reports,{},0,0
672,31,user31,user31@example.com,guest,edit_profile,2025-06-09 14:58:00,192.168.198.128,Chrome/91.0,False,session_31_9,reports,{},0,0
673,35,user35,user35@example.com,user,edit_profile,2025-06-19 07:53:00,192.168.199.224,Safari/14.0,True,session_35_2,admin_panel,{},0,0
674,20,user20,user20@example.com,admin,view_page,2025-06-03 13:53:00,192.168.100.123,Safari/14.0,True,session_20_3,settings,{},0,0
675,49,user49,user49@example.com,admin,login,2025-06-15 09:52:00,192.168.119.113,Chrome/91.0,False,session_49_9,dashboard,{},0,0
676,7,user7,user7@example.com,admin,login,2025-06-01 04:19:00,192.168.219.148,Chrome/91.0,False,session_7_1,admin_panel,{},0,0
677,22,user22,user22@example.com,user,edit_profile,2025-06-20 01:19:00,192.168.230.172,Safari/14.0,False,session_22_8,profile,{},0,0
678,24,user24,user24@example.com,guest,upload_file,2025-06-28 09:39:00,192.168.109.98,Edge/18.0,False,session_24_7,profile,{},0,0
679,5,user5,user5@example.com,user,upload_file,2025-06-09 19:30:00,192.168.64.119,Chrome/91.0,True,session_5_1,dashboard,{},0,0
680,19,user19,user19@example.com,admin,login,2025-06-30 20:53:00,192.168.221.0,Mozilla/5.0,True,session_19_8,settings,{},0,0
681,34,user34,user34@example.com,guest,view_page,2025-06-20 00:29:00,192.168.72.25,Edge/18.0,True,session_34_3,dashboard,{},0,0
682,44,user44,user44@example.com,admin,delete_user,2025-06-20 20:53:00,192.168.153.107,Edge/18.0,False,session_44_5,admin_panel,{},0,0
683,7,user7,user7@example.com,user,view_page,2025-06-16 08:41:00,192.168.18.101,Safari/14.0,True,session_7_6,admin_panel,{},0,0
684,9,user9,user9@example.com,user,change_password,2025-06-17 11:46:00,192.168.211.176,Chrome/91.0,True,session_9_2,reports,{},0,0
685,24,user24,user24@example.com,admin,delete_user,2025-06-08 10:53:00,192.168.20.100,Mozilla/5.0,True,session_24_6,dashboard,{},0,25
686,42,user42,user42@example.com,user,login,2025-06-21 20:28:00,192.168.154.28,Safari/14.0,True,session_42_10,profile,{},0,0
687,30,user30,user30@example.com,user,edit_profile,2025-06-30 02:46:00,192.168.158.54,Chrome/91.0,False,session_30_6,reports,{},0,0
688,1,user1,user1@example.com,admin,delete_user,2025-06-25 21:23:00,192.168.113.190,Safari/14.0,True,session_1_9,reports,{},0,0
689,46,user46,user46@example.com,guest,view_page,2025-06-02 12:46:00,192.168.204.123,Safari/14.0,False,session_46_9,dashboard,{},0,0
690,4,user4,user4@example.com,user,download_file,2025-06-02 18:46:00,192.168.26.11,Chrome/91.0,False,session_4_2,dashboard,{},0,0
691,37,user37,user37@example.com,user,delete_user,2025-06-01 15:50:00,192.168.98.30,Mozilla/5.0,True,session_37_9,admin_panel,{},0,0
692,40,user40,user40@example.com,admin,change_password,2025-06-09 01:09:00,192.168.183.132,Edge/18.0,False,session_40_2,admin_panel,{},1,25
693,9,user9,user9@example.com,guest,login,2025-06-15 14:56:00,192.168.54.192,Mozilla/5.0,True,session_9_9,reports,{},0,0
694,49,user49,user49@example.com,guest,delete_user,2025-06-22 19:55:00,192.168.34.103,Edge/18.0,False,session_49_1,dashboard,{},0,0
695,25,user25,user25@example.com,admin,view_page,2025-06-28 21:12:00,192.168.82.162,Edge/18.0,True,session_25_5,dashboard,{},0,25
696,23,user23,user23@example.com,guest,login,2025-06-26 18:43:00,192.168.202.40,Chrome/91.0,False,session_23_4,reports,{},0,0
697,27,user27,user27@example.com,admin,upload_file,2025-06-07 00:56:00,192.168.167.163,Safari/14.0,False,session_27_5,admin_panel,{},1,50
698,16,user16,user16@example.com,guest,login,2025-06-05 05:31:00,192.168.248.192,Chrome/91.0,False,session_16_2,dashboard,{},0,0
699,39,user39,user39@example.com,guest,delete_user,2025-06-07 10:54:00,192.168.236.184,Chrome/91.0,False,session_39_1,dashboard,{},0,0
700,33,user33,user33@example.com,admin,delete_user,2025-06-20 05:19:00,192.168.30.84,Safari/14.0,False,session_33_1,admin_panel,{},0,0
701,25,user25,user25@example.com,guest,download_file,2025-06-20 23:52:00,192.168.205.88,Mozilla/5.0,True,session_25_8,dashboard,{},0,25
702,26,user26,user26@example.com,guest,edit_profile,2025-06-03 00:06:00,192.168.51.62,Chrome/91.0,True,session_26_7,reports,{},0,0
703,22,user22,user22@example.com,user,view_page,2025-06-02 03:31:00,192.168.72.215,Edge/18.0,False,session_22_8,dashboard,{},0,0
704,2,user2,user2@example.com,user,view_page,2025-06-25 04:56:00,192.168.85.201,Edge/18.0,False,session_2_10,profile,{},0,50
705,12,user12,user12@example.com,admin,login,2025-06-22 10:16:00,192.168.225.77,Mozilla/5.0,False,session_12_10,profile,{},0,0
706,48,user48,user48@example.com,admin,view_page,2025-06-21 23:46:00,192.168.221.251,Safari/14.0,True,session_48_3,admin_panel,{},0,0
707,32,user32,user32@example.com,admin,download_file,2025-06-21 02:00:00,192.168.70.22,Chrome/91.0,True,session_32_8,profile,{},0,0
708,46,user46,user46@example.com,user,view_page,2025-06-27 11:30:00,192.168.180.29,Chrome/91.0,True,session_46_9,reports,{},0,0
709,15,user15,user15@example.com,user,edit_profile,2025-06-03 02:44:00,192.168.179.5,Edge/18.0,True,session_15_2,profile,{},0,0
710,16,user16,user16@example.com,admin,download_file,2025-06-25 19:26:00,192.168.84.120,Chrome/91.0,False,session_16_4,admin_panel,{},0,0
711,8,user8,user8@example.com,user,download_file,2025-06-18 23:24:00,192.168.43.115,Edge/18.0,True,session_8_4,admin_panel,{},0,0
712,7,user7,user7@example.com,admin,delete_user,2025-06-07 23:30:00,192.168.7.214,Edge/18.0,True,session_7_4,admin_panel,{},1,25
713,1,user1,user1@example.com,admin,upload_file,2025-06-09 15:34:00,192.168.81.206,Chrome/91.0,False,session_1_7,reports,{},0,0
714,17,user17,user17@example.com,admin,view_page,2025-06-29 08:03:00,192.168.102.245,Chrome/91.0,False,session_17_4,settings,{},0,25
715,28,user28,user28@example.com,user,delete_user,2025-06-21 06:37:00,192.168.12.147,Safari/14.0,True,session_28_10,settings,{},0,0
716,9,user9,user9@example.com,guest,download_file,2025-06-08 00:08:00,192.168.78.200,Mozilla/5.0,False,session_9_7,admin_panel,{},0,0
717,28,user28,user28@example.com,guest,view_page,2025-06-07 13:20:00,192.168.230.237,Safari/14.0,False,session_28_2,profile,{},0,25
718,23,user23,user23@example.com,guest,login,2025-06-18 15:13:00,192.168.93.3,Mozilla/5.0,True,session_23_2,profile,{},0,50
719,13,user13,user13@example.com,guest,download_file,2025-06-04 16:20:00,192.168.137.241,Safari/14.0,False,session_13_7,settings,{},1,25
720,23,user23,user23@example.com,admin,edit_profile,2025-06-17 13:29:00,192.168.162.15,Mozilla/5.0,False,session_23_1,dashboard,{},0,50
721,41,user41,user41@example.com,admin,delete_user,2025-06-02 01:56:00,192.168.87.11,Edge/18.0,True,session_41_2,admin_panel,{},0,25
722,21,user21,user21@example.com,admin,change_password,2025-06-05 12:11:00,192.168.168.3,Mozilla/5.0,False,session_21_6,dashboard,{},0,0
723,50,user50,user50@example.com,guest,download_file,2025-06-26 15:22:00,192.168.157.39,Edge/18.0,True,session_50_10,admin_panel,{},0,0
724,28,user28,user28@example.com,user,upload_file,2025-06-27 20:17:00,192.168.104.36,Safari/14.0,False,session_28_2,admin_panel,{},0,25
725,13,user13,user13@example.com,user,delete_user,2025-06-11 14:07:00,192.168.101.146,Safari/14.0,False,session_13_10,dashboard,{},0,0
726,1,user1,user1@example.com,admin,upload_file,2025-06-29 22:45:00,192.168.156.188,Edge/18.0,True,session_1_9,dashboard,{},0,0
727,40,user40,user40@example.com,user,upload_file,2025-06-01 14:16:00,192.168.155.255,Mozilla/5.0,True,session_40_3,profile,{},0,0
728,34,user34,user34@example.com,admin,view_page,2025-06-21 01:59:00,192.168.63.12,Safari/14.0,True,session_34_5,profile,{},0,0
729,4,user4,user4@example.com,admin,change_password,2025-06-10 12:30:00,192.168.5.121,Safari/14.0,False,session_4_10,dashboard,{},0,25
730,16,user16,user16@example.com,user,delete_user,2025-06-20 13:50:00,192.168.88.177,Safari/14.0,True,session_16_9,profile,{},1,75
731,35,user35,user35@example.com,guest,change_password,2025-06-16 19:04:00,192.168.60.214,Mozilla/5.0,False,session_35_2,profile,{},0,0
732,13,user13,user13@example.com,guest,view_page,2025-06-14 03:44:00,192.168.36.63,Mozilla/5.0,True,session_13_10,reports,{},0,0
733,18,user18,user18@example.com,guest,download_file,2025-06-24 01:33:00,192.168.248.45,Edge/18.0,False,session_18_4,dashboard,{},0,0
734,50,user50,user50@example.com,admin,view_page,2025-06-12 12:08:00,192.168.160.212,Mozilla/5.0,False,session_50_7,reports,{},1,25
735,39,user39,user39@example.com,admin,change_password,2025-06-22 03:28:00,192.168.73.253,Chrome/91.0,True,session_39_9,reports,{},0,0
736,23,user23,user23@example.com,user,delete_user,2025-06-17 12:49:00,192.168.117.7,Chrome/91.0,True,session_23_1,profile,{},0,50
737,35,user35,user35@example.com,admin,download_file,2025-06-04 07:25:00,192.168.103.115,Safari/14.0,True,session_35_5,admin_panel,{},0,0
738,34,user34,user34@example.com,guest,delete_user,2025-06-27 10:57:00,192.168.229.82,Safari/14.0,False,session_34_7,admin_panel,{},1,25
739,30,user30,user30@example.com,guest,download_file,2025-06-18 18:46:00,192.168.194.174,Edge/18.0,True,session_30_6,reports,{},0,0
740,18,user18,user18@example.com,guest,view_page,2025-07-01 00:00:00,192.168.30.212,Safari/14.0,True,session_18_2,reports,{},0,0
741,11,user11,user11@example.com,guest,login,2025-06-09 13:51:00,192.168.65.146,Edge/18.0,True,session_11_8,admin_panel,{},0,0
742,13,user13,user13@example.com,user,change_password,2025-06-14 22:27:00,192.168.204.141,Edge/18.0,False,session_13_4,reports,{},0,0
743,18,user18,user18@example.com,user,edit_profile,2025-06-05 23:43:00,192.168.130.130,Safari/14.0,False,session_18_4,reports,{},0,0
744,24,user24,user24@example.com,guest,download_file,2025-06-05 00:42:00,192.168.41.124,Edge/18.0,False,session_24_4,admin_panel,{},0,25
745,18,user18,user18@example.com,user,edit_profile,2025-06-14 14:19:00,192.168.53.247,Safari/14.0,False,session_18_7,admin_panel,{},0,0
746,29,user29,user29@example.com,user,edit_profile,2025-06-16 22:56:00,192.168.37.212,Mozilla/5.0,False,session_29_5,admin_panel,{},0,0
747,43,user43,user43@example.com,user,edit_profile,2025-06-09 00:46:00,192.168.154.244,Safari/14.0,True,session_43_8,reports,{},0,0
748,19,user19,user19@example.com,user,view_page,2025-06-26 09:00:00,192.168.91.231,Chrome/91.0,False,session_19_9,dashboard,{},0,50
749,22,user22,user22@example.com,guest,download_file,2025-06-19 15:34:00,192.168.129.244,Edge/18.0,True,session_22_3,settings,{},0,50
750,9,user9,user9@example.com,user,view_page,2025-06-26 01:09:00,192.168.3.63,Chrome/91.0,False,session_9_10,admin_panel,{},0,0
751,47,user47,user47@example.com,user,upload_file,2025-06-04 05:17:00,192.168.103.66,Safari/14.0,True,session_47_1,admin_panel,{},1,25
752,38,user38,user38@example.com,admin,download_file,2025-06-26 17:33:00,192.168.226.174,Safari/14.0,False,session_38_8,profile,{},0,0
753,50,user50,user50@example.com,user,edit_profile,2025-06-08 06:27:00,192.168.97.176,Chrome/91.0,True,session_50_7,settings,{},0,25
754,28,user28,user28@example.com,admin,delete_user,2025-06-29 18:28:00,192.168.82.44,Safari/14.0,False,session_28_10,admin_panel,{},0,0
755,47,user47,user47@example.com,admin,edit_profile,2025-06-17 01:00:00,192.168.155.237,Edge/18.0,True,session_47_2,admin_panel,{},0,25
756,3,user3,user3@example.com,admin,login,2025-06-01 22:32:00,192.168.147.41,Mozilla/5.0,True,session_3_6,dashboard,{},1,25
757,33,user33,user33@example.com,guest,edit_profile,2025-06-28 21:30:00,192.168.205.68,Chrome/91.0,False,session_33_4,dashboard,{},0,0
758,4,user4,user4@example.com,guest,view_page,2025-06-16 13:23:00,192.168.113.69,Edge/18.0,True,session_4_4,dashboard,{},0,0
759,21,user21,user21@example.com,admin,login,2025-06-04 19:02:00,192.168.51.249,Chrome/91.0,False,session_21_1,profile,{},0,0
760,35,user35,user35@example.com,guest,delete_user,2025-06-15 13:05:00,192.168.91.113,Chrome/91.0,True,session_35_1,admin_panel,{},1,25
761,18,user18,user18@example.com,user,upload_file,2025-06-18 02:29:00,192.168.181.81,Mozilla/5.0,False,session_18_8,profile,{},0,0
762,31,user31,user31@example.com,user,download_file,2025-06-09 01:44:00,192.168.241.158,Edge/18.0,False,session_31_2,admin_panel,{},0,0
763,6,user6,user6@example.com,admin,edit_profile,2025-06-16 18:28:00,192.168.238.113,Mozilla/5.0,True,session_6_4,dashboard,{},1,75
764,17,user17,user17@example.com,guest,edit_profile,2025-06-29 16:25:00,192.168.189.136,Mozilla/5.0,True,session_17_8,profile,{},0,0
765,26,user26,user26@example.com,user,upload_file,2025-06-24 13:55:00,192.168.205.27,Mozilla/5.0,False,session_26_7,admin_panel,{},0,0
766,7,user7,user7@example.com,guest,login,2025-06-25 18:03:00,192.168.32.134,Edge/18.0,False,session_7_4,admin_panel,{},0,25
767,5,user5,user5@example.com,admin,change_password,2025-06-24 10:02:00,192.168.197.161,Chrome/91.0,False,session_5_7,profile,{},1,50
768,42,user42,user42@example.com,user,change_password,2025-06-17 11:26:00,192.168.35.185,Safari/14.0,True,session_42_9,dashboard,{},0,0
769,31,user31,user31@example.com,guest,edit_profile,2025-06-19 16:05:00,192.168.127.165,Edge/18.0,False,session_31_1,admin_panel,{},0,25
770,9,user9,user9@example.com,admin,login,2025-06-07 02:05:00,192.168.27.116,Edge/18.0,True,session_9_10,settings,{},0,0
771,23,user23,user23@example.com,guest,delete_user,2025-06-03 20:15:00,192.168.193.255,Mozilla/5.0,False,session_23_6,reports,{},0,0
772,13,user13,user13@example.com,guest,edit_profile,2025-06-25 12:02:00,192.168.65.80,Edge/18.0,True,session_13_10,reports,{},0,0
773,17,user17,user17@example.com,guest,edit_profile,2025-06-10 14:15:00,192.168.10.1,Mozilla/5.0,False,session_17_8,admin_panel,{},0,0
774,34,user34,user34@example.com,guest,delete_user,2025-06-20 00:04:00,192.168.248.136,Mozilla/5.0,False,session_34_10,profile,{},0,0
775,23,user23,user23@example.com,admin,upload_file,2025-06-03 12:17:00,192.168.235.214,Chrome/91.0,False,session_23_6,reports,{},0,0
776,31,user31,user31@example.com,user,view_page,2025-06-19 13:39:00,192.168.240.21,Edge/18.0,True,session_31_8,dashboard,{},1,25
777,25,user25,user25@example.com,guest,view_page,2025-06-07 19:25:00,192.168.87.127,Safari/14.0,False,session_25_3,reports,{},0,0
778,23,user23,user23@example.com,guest,download_file,2025-06-02 16:26:00,192.168.179.215,Safari/14.0,False,session_23_9,dashboard,{},0,25
779,3,user3,user3@example.com,admin,edit_profile,2025-06-25 17:49:00,192.168.248.2,Mozilla/5.0,False,session_3_4,settings,{},1,50
780,6,user6,user6@example.com,admin,upload_file,2025-06-29 21:06:00,192.168.42.203,Edge/18.0,True,session_6_2,settings,{},0,0
781,48,user48,user48@example.com,guest,upload_file,2025-06-02 21:39:00,192.168.41.44,Mozilla/5.0,False,session_48_2,admin_panel,{},0,0
782,26,user26,user26@example.com,user,view_page,2025-06-08 08:04:00,192.168.49.232,Edge/18.0,True,session_26_5,settings,{},0,0
783,8,user8,user8@example.com,admin,change_password,2025-06-13 17:38:00,192.168.31.236,Mozilla/5.0,False,session_8_7,admin_panel,{},0,25
784,7,user7,user7@example.com,guest,login,2025-06-17 01:14:00,192.168.232.218,Mozilla/5.0,True,session_7_6,settings,{},0,0
785,5,user5,user5@example.com,user,download_file,2025-06-05 07:52:00,192.168.77.199,Edge/18.0,True,session_5_2,profile,{},0,0
786,49,user49,user49@example.com,guest,edit_profile,2025-06-30 06:20:00,192.168.98.99,Mozilla/5.0,True,session_49_4,dashboard,{},0,0
787,23,user23,user23@example.com,guest,edit_profile,2025-06-05 14:39:00,192.168.42.116,Edge/18.0,True,session_23_2,settings,{},1,50
788,13,user13,user13@example.com,admin,delete_user,2025-06-21 05:13:00,192.168.242.249,Edge/18.0,True,session_13_10,admin_panel,{},0,0
789,19,user19,user19@example.com,guest,upload_file,2025-06-09 04:03:00,192.168.157.176,Chrome/91.0,True,session_19_2,settings,{},0,0
790,23,user23,user23@example.com,user,delete_user,2025-06-23 01:22:00,192.168.232.231,Safari/14.0,False,session_23_1,reports,{},0,50
791,19,user19,user19@example.com,guest,view_page,2025-06-04 12:38:00,192.168.149.125,Mozilla/5.0,False,session_19_10,admin_panel,{},0,0
792,46,user46,user46@example.com,user,delete_user,2025-06-06 21:43:00,192.168.50.247,Mozilla/5.0,True,session_46_6,settings,{},0,0
793,37,user37,user37@example.com,admin,download_file,2025-06-27 20:47:00,192.168.10.245,Chrome/91.0,False,session_37_1,profile,{},1,50
794,45,user45,user45@example.com,admin,view_page,2025-06-26 13:07:00,192.168.79.183,Mozilla/5.0,False,session_45_1,profile,{},0,0
795,48,user48,user48@example.com,user,edit_profile,2025-06-12 18:47:00,192.168.225.60,Safari/14.0,False,session_48_4,settings,{},0,0
796,9,user9,user9@example.com,guest,login,2025-06-27 10:08:00,192.168.255.2,Edge/18.0,True,session_9_5,reports,{},0,0
797,39,user39,user39@example.com,user,download_file,2025-06-05 10:11:00,192.168.2.236,Safari/14.0,False,session_39_1,admin_panel,{},0,0
798,44,user44,user44@example.com,guest,delete_user,2025-06-12 20:29:00,192.168.50.145,Chrome/91.0,False,session_44_1,reports,{},0,0
799,29,user29,user29@example.com,guest,delete_user,2025-06-29 06:18:00,192.168.93.40,Chrome/91.0,True,session_29_4,profile,{},0,0
800,28,user28,user28@example.com,admin,login,2025-06-14 00:22:00,192.168.172.158,Safari/14.0,True,session_28_3,profile,{},0,25
801,26,user26,user26@example.com,user,edit_profile,2025-06-21 18:22:00,192.168.135.213,Edge/18.0,False,session_26_8,profile,{},0,0
802,8,user8,user8@example.com,admin,change_password,2025-06-28 05:42:00,192.168.150.197,Mozilla/5.0,False,session_8_5,admin_panel,{},0,0
803,31,user31,user31@example.com,guest,login,2025-06-12 09:07:00,192.168.113.150,Mozilla/5.0,False,session_31_9,reports,{},0,0
804,23,user23,user23@example.com,admin,edit_profile,2025-06-30 20:56:00,192.168.129.67,Edge/18.0,True,session_23_4,profile,{},0,0
805,7,user7,user7@example.com,admin,login,2025-06-19 04:00:00,192.168.117.194,Mozilla/5.0,False,session_7_1,settings,{},0,0
806,40,user40,user40@example.com,admin,edit_profile,2025-06-13 06:37:00,192.168.17.47,Mozilla/5.0,True,session_40_3,profile,{},0,0
807,2,user2,user2@example.com,admin,view_page,2025-06-26 13:00:00,192.168.177.250,Chrome/91.0,False,session_2_7,settings,{},0,0
808,41,user41,user41@example.com,user,delete_user,2025-06-09 18:20:00,192.168.190.70,Safari/14.0,False,session_41_1,profile,{},0,0
809,18,user18,user18@example.com,guest,upload_file,2025-06-10 08:02:00,192.168.10.88,Safari/14.0,True,session_18_10,dashboard,{},0,0
